session_id,date,open_time,close_date,building_id,office_id,ext_temp,ext_humidity,ext_light
SE1OFF26350,2022/01/01,17:00:00,18:00:00,1,OFF26,1,57,2
SE1OFF26350,2022/01/01,18:00:00,19:00:00,1,OFF26,-3,55,0
SE1OFF26350,2022/01/01,19:00:00,20:00:00,1,OFF26,-3,55,0
SE1OFF27351,2022/01/01,08:00:00,10:00:00,1,OFF27,-1,57,1
SE1OFF27353,2022/01/01,10:00:00,13:00:00,1,OFF27,2,60,3
SE1OFF27354,2022/01/01,15:00:00,16:00:00,1,OFF27,1,57,3
SE1OFF27355,2022/01/01,16:00:00,17:00:00,1,OFF27,1,57,2
SE1OFF27355,2022/01/01,17:00:00,18:00:00,1,OFF27,1,57,2
SE1OFF27357,2022/01/01,18:00:00,19:00:00,1,OFF27,-3,55,0
SE1OFF27357,2022/01/01,19:00:00,20:00:00,1,OFF27,-3,55,0
SE1OFF28359,2022/01/01,08:00:00,09:00:00,1,OFF28,-1,57,1
SE1OFF28361,2022/01/01,16:00:00,18:00:00,1,OFF28,1,57,2
SE1OFF28363,2022/01/01,18:00:00,19:00:00,1,OFF28,-3,55,0
SE1OFF28364,2022/01/01,19:00:00,20:00:00,1,OFF28,-3,55,0
SE1OFF29365,2022/01/01,11:00:00,15:00:00,1,OFF29,2,60,3
SE1OFF29365,2022/01/01,16:00:00,17:00:00,1,OFF29,1,57,2
SE1OFF29366,2022/01/01,17:00:00,18:00:00,1,OFF29,1,57,2
SE1OFF29366,2022/01/01,18:00:00,19:00:00,1,OFF29,-3,55,0
SE1OFF29366,2022/01/01,19:00:00,20:00:00,1,OFF29,-3,55,0
SE1OFF30367,2022/01/01,10:00:00,13:00:00,1,OFF30,2,60,3
SE1OFF30369,2022/01/01,16:00:00,18:00:00,1,OFF30,1,57,2
SE1OFF30370,2022/01/01,18:00:00,19:00:00,1,OFF30,-3,55,0
SE1OFF30370,2022/01/01,19:00:00,20:00:00,1,OFF30,-3,55,0
SE1OFF31371,2022/01/01,09:00:00,16:00:00,1,OFF31,-1,57,0
SE1OFF31373,2022/01/01,16:00:00,17:00:00,1,OFF31,1,57,2
SE1OFF31373,2022/01/01,17:00:00,18:00:00,1,OFF31,1,57,2
SE1OFF31373,2022/01/01,18:00:00,19:00:00,1,OFF31,-3,55,0
SE1OFF31374,2022/01/01,19:00:00,20:00:00,1,OFF31,-3,55,0
SE1OFF32375,2022/01/01,17:00:00,18:00:00,1,OFF32,1,57,2
SE1OFF32376,2022/01/01,18:00:00,19:00:00,1,OFF32,-3,55,0
SE1OFF32378,2022/01/01,19:00:00,20:00:00,1,OFF32,-3,55,0
SE1OFF33379,2022/01/01,12:00:00,13:00:00,1,OFF33,2,60,3
SE1OFF33380,2022/01/01,18:00:00,19:00:00,1,OFF33,-3,55,0
SE1OFF33380,2022/01/01,19:00:00,20:00:00,1,OFF33,-3,55,0
SE1OFF34382,2022/01/01,08:00:00,09:00:00,1,OFF34,-1,57,1
SE1OFF34382,2022/01/01,09:00:00,10:00:00,1,OFF34,-1,57,0
SE1OFF34384,2022/01/01,11:00:00,19:00:00,1,OFF34,2,60,3
SE1OFF34385,2022/01/01,19:00:00,20:00:00,1,OFF34,-3,55,0
SE1OFF35387,2022/01/01,10:00:00,12:00:00,1,OFF35,2,60,3
SE1OFF35388,2022/01/01,13:00:00,14:00:00,1,OFF35,2,60,3
SE1OFF35390,2022/01/01,14:00:00,15:00:00,1,OFF35,1,57,3
SE1OFF35390,2022/01/01,17:00:00,18:00:00,1,OFF35,1,57,2
SE1OFF35391,2022/01/01,18:00:00,19:00:00,1,OFF35,-3,55,0
SE1OFF35391,2022/01/01,19:00:00,20:00:00,1,OFF35,-3,55,0
SE1OFF36391,2022/01/01,10:00:00,11:00:00,1,OFF36,2,60,3
SE1OFF36393,2022/01/01,11:00:00,12:00:00,1,OFF36,2,60,3
SE1OFF36393,2022/01/01,12:00:00,13:00:00,1,OFF36,2,60,3
SE1OFF36394,2022/01/01,13:00:00,17:00:00,1,OFF36,2,60,3
SE1OFF36395,2022/01/01,17:00:00,19:00:00,1,OFF36,1,57,2
SE1OFF36396,2022/01/01,19:00:00,20:00:00,1,OFF36,-3,55,0
SE1OFF37396,2022/01/01,10:00:00,11:00:00,1,OFF37,2,60,3
SE1OFF37398,2022/01/01,16:00:00,17:00:00,1,OFF37,1,57,2
SE1OFF37400,2022/01/01,18:00:00,19:00:00,1,OFF37,-3,55,0
SE1OFF37400,2022/01/01,19:00:00,20:00:00,1,OFF37,-3,55,0
SE1OFF38401,2022/01/01,09:00:00,14:00:00,1,OFF38,-1,57,0
SE1OFF38402,2022/01/01,14:00:00,15:00:00,1,OFF38,1,57,3
SE1OFF38402,2022/01/01,15:00:00,16:00:00,1,OFF38,1,57,3
SE1OFF38404,2022/01/01,16:00:00,19:00:00,1,OFF38,1,57,2
SE1OFF38406,2022/01/01,19:00:00,20:00:00,1,OFF38,-3,55,0
SE1OFF39408,2022/01/01,10:00:00,12:00:00,1,OFF39,2,60,3
SE1OFF39409,2022/01/01,13:00:00,14:00:00,1,OFF39,2,60,3
SE1OFF39411,2022/01/01,15:00:00,16:00:00,1,OFF39,1,57,3
SE1OFF39413,2022/01/01,16:00:00,17:00:00,1,OFF39,1,57,2
SE1OFF39413,2022/01/01,17:00:00,18:00:00,1,OFF39,1,57,2
SE1OFF39414,2022/01/01,18:00:00,19:00:00,1,OFF39,-3,55,0
SE1OFF39416,2022/01/01,19:00:00,20:00:00,1,OFF39,-3,55,0
SE1OFF40418,2022/01/01,08:00:00,17:00:00,1,OFF40,-1,57,1
SE1OFF40418,2022/01/01,17:00:00,18:00:00,1,OFF40,1,57,2
SE1OFF40420,2022/01/01,18:00:00,19:00:00,1,OFF40,-3,55,0
SE1OFF40422,2022/01/01,19:00:00,20:00:00,1,OFF40,-3,55,0
SE1OFF41424,2022/01/01,09:00:00,12:00:00,1,OFF41,-1,57,0
SE1OFF41425,2022/01/01,14:00:00,15:00:00,1,OFF41,1,57,3
SE1OFF41425,2022/01/01,17:00:00,18:00:00,1,OFF41,1,57,2
SE1OFF41425,2022/01/01,18:00:00,19:00:00,1,OFF41,-3,55,0
SE1OFF41425,2022/01/01,19:00:00,20:00:00,1,OFF41,-3,55,0
SE1OFF42426,2022/01/01,09:00:00,17:00:00,1,OFF42,-1,57,0
SE1OFF42428,2022/01/01,18:00:00,19:00:00,1,OFF42,-3,55,0
SE1OFF42429,2022/01/01,19:00:00,20:00:00,1,OFF42,-3,55,0
SE1OFF43430,2022/01/01,10:00:00,11:00:00,1,OFF43,2,60,3
SE1OFF43432,2022/01/01,14:00:00,17:00:00,1,OFF43,1,57,3
SE1OFF43432,2022/01/01,17:00:00,18:00:00,1,OFF43,1,57,2
SE1OFF43433,2022/01/01,18:00:00,19:00:00,1,OFF43,-3,55,0
SE1OFF43435,2022/01/01,19:00:00,20:00:00,1,OFF43,-3,55,0
SE1OFF44437,2022/01/01,08:00:00,12:00:00,1,OFF44,-1,57,1
SE1OFF44438,2022/01/01,12:00:00,13:00:00,1,OFF44,2,60,3
SE1OFF44438,2022/01/01,13:00:00,14:00:00,1,OFF44,2,60,3
SE1OFF44438,2022/01/01,15:00:00,16:00:00,1,OFF44,1,57,3
SE1OFF44439,2022/01/01,16:00:00,18:00:00,1,OFF44,1,57,2
SE1OFF44440,2022/01/01,18:00:00,19:00:00,1,OFF44,-3,55,0
SE1OFF44440,2022/01/01,19:00:00,20:00:00,1,OFF44,-3,55,0
SE1OFF45442,2022/01/01,17:00:00,18:00:00,1,OFF45,1,57,2
SE1OFF45443,2022/01/01,18:00:00,19:00:00,1,OFF45,-3,55,0
SE1OFF45443,2022/01/01,19:00:00,20:00:00,1,OFF45,-3,55,0
SE1OFF46444,2022/01/01,08:00:00,11:00:00,1,OFF46,-1,57,1
SE1OFF46444,2022/01/01,12:00:00,13:00:00,1,OFF46,2,60,3
SE1OFF46445,2022/01/01,17:00:00,19:00:00,1,OFF46,1,57,2
SE1OFF46447,2022/01/01,19:00:00,20:00:00,1,OFF46,-3,55,0
SE1OFF47448,2022/01/01,08:00:00,09:00:00,1,OFF47,-1,57,1
SE1OFF47448,2022/01/01,09:00:00,16:00:00,1,OFF47,-1,57,0
SE1OFF47449,2022/01/01,16:00:00,17:00:00,1,OFF47,1,57,2
SE1OFF47450,2022/01/01,17:00:00,18:00:00,1,OFF47,1,57,2
SE1OFF47452,2022/01/01,18:00:00,19:00:00,1,OFF47,-3,55,0
SE1OFF47454,2022/01/01,19:00:00,20:00:00,1,OFF47,-3,55,0
SE1OFF48455,2022/01/01,09:00:00,10:00:00,1,OFF48,-1,57,0
SE1OFF48457,2022/01/01,11:00:00,14:00:00,1,OFF48,2,60,3
SE1OFF48458,2022/01/01,14:00:00,17:00:00,1,OFF48,1,57,3
SE1OFF48460,2022/01/01,17:00:00,18:00:00,1,OFF48,1,57,2
SE1OFF48462,2022/01/01,18:00:00,19:00:00,1,OFF48,-3,55,0
SE1OFF48462,2022/01/01,19:00:00,20:00:00,1,OFF48,-3,55,0
SE1OFF49464,2022/01/01,12:00:00,16:00:00,1,OFF49,2,60,3
SE1OFF49465,2022/01/01,16:00:00,17:00:00,1,OFF49,1,57,2
SE1OFF49466,2022/01/01,17:00:00,19:00:00,1,OFF49,1,57,2
SE1OFF49466,2022/01/01,19:00:00,20:00:00,1,OFF49,-3,55,0
SE2OFF0468,2022/01/01,08:00:00,10:00:00,2,OFF0,-2,78,1
SE2OFF0468,2022/01/01,13:00:00,18:00:00,2,OFF0,1,81,3
SE2OFF0469,2022/01/01,18:00:00,19:00:00,2,OFF0,-4,76,0
SE2OFF0471,2022/01/01,19:00:00,20:00:00,2,OFF0,-4,76,0
SE2OFF1472,2022/01/01,10:00:00,12:00:00,2,OFF1,1,81,3
SE2OFF1473,2022/01/01,13:00:00,17:00:00,2,OFF1,1,81,3
SE2OFF1474,2022/01/01,17:00:00,19:00:00,2,OFF1,-2,78,2
SE2OFF1476,2022/01/01,19:00:00,20:00:00,2,OFF1,-4,76,0
SE2OFF2478,2022/01/01,08:00:00,09:00:00,2,OFF2,-2,78,1
SE2OFF2480,2022/01/01,09:00:00,10:00:00,2,OFF2,-2,78,0
SE2OFF2481,2022/01/01,11:00:00,16:00:00,2,OFF2,1,81,3
SE2OFF2481,2022/01/01,16:00:00,19:00:00,2,OFF2,-2,78,2
SE2OFF2483,2022/01/01,19:00:00,20:00:00,2,OFF2,-4,76,0
SE2OFF3484,2022/01/01,08:00:00,09:00:00,2,OFF3,-2,78,1
SE2OFF3484,2022/01/01,09:00:00,10:00:00,2,OFF3,-2,78,0
SE2OFF3485,2022/01/01,14:00:00,18:00:00,2,OFF3,-2,78,3
SE2OFF3486,2022/01/01,18:00:00,19:00:00,2,OFF3,-4,76,0
SE2OFF3486,2022/01/01,19:00:00,20:00:00,2,OFF3,-4,76,0
SE2OFF4486,2022/01/01,08:00:00,09:00:00,2,OFF4,-2,78,1
SE2OFF4488,2022/01/01,14:00:00,17:00:00,2,OFF4,-2,78,3
SE2OFF4490,2022/01/01,17:00:00,18:00:00,2,OFF4,-2,78,2
SE2OFF4492,2022/01/01,18:00:00,19:00:00,2,OFF4,-4,76,0
SE2OFF4493,2022/01/01,19:00:00,20:00:00,2,OFF4,-4,76,0
SE2OFF5494,2022/01/01,10:00:00,17:00:00,2,OFF5,1,81,3
SE2OFF5494,2022/01/01,17:00:00,18:00:00,2,OFF5,-2,78,2
SE2OFF5495,2022/01/01,18:00:00,19:00:00,2,OFF5,-4,76,0
SE2OFF5497,2022/01/01,19:00:00,20:00:00,2,OFF5,-4,76,0
SE2OFF6498,2022/01/01,10:00:00,16:00:00,2,OFF6,1,81,3
SE2OFF6498,2022/01/01,16:00:00,17:00:00,2,OFF6,-2,78,2
SE2OFF6500,2022/01/01,17:00:00,18:00:00,2,OFF6,-2,78,2
SE2OFF6502,2022/01/01,18:00:00,19:00:00,2,OFF6,-4,76,0
SE2OFF6502,2022/01/01,19:00:00,20:00:00,2,OFF6,-4,76,0
SE2OFF7503,2022/01/01,16:00:00,18:00:00,2,OFF7,-2,78,2
SE2OFF7505,2022/01/01,18:00:00,19:00:00,2,OFF7,-4,76,0
SE2OFF7506,2022/01/01,19:00:00,20:00:00,2,OFF7,-4,76,0
SE2OFF8506,2022/01/01,11:00:00,14:00:00,2,OFF8,1,81,3
SE2OFF8506,2022/01/01,14:00:00,15:00:00,2,OFF8,-2,78,3
SE2OFF8508,2022/01/01,16:00:00,19:00:00,2,OFF8,-2,78,2
SE2OFF8509,2022/01/01,19:00:00,20:00:00,2,OFF8,-4,76,0
SE2OFF9509,2022/01/01,11:00:00,13:00:00,2,OFF9,1,81,3
SE2OFF9511,2022/01/01,14:00:00,17:00:00,2,OFF9,-2,78,3
SE2OFF9513,2022/01/01,17:00:00,19:00:00,2,OFF9,-2,78,2
SE2OFF9515,2022/01/01,19:00:00,20:00:00,2,OFF9,-4,76,0
SE2OFF10515,2022/01/01,10:00:00,11:00:00,2,OFF10,1,81,3
SE2OFF10516,2022/01/01,12:00:00,13:00:00,2,OFF10,1,81,3
SE2OFF10518,2022/01/01,16:00:00,17:00:00,2,OFF10,-2,78,2
SE2OFF10520,2022/01/01,17:00:00,18:00:00,2,OFF10,-2,78,2
SE2OFF10520,2022/01/01,18:00:00,19:00:00,2,OFF10,-4,76,0
SE2OFF10520,2022/01/01,19:00:00,20:00:00,2,OFF10,-4,76,0
SE2OFF11522,2022/01/01,11:00:00,12:00:00,2,OFF11,1,81,3
SE2OFF11523,2022/01/01,12:00:00,13:00:00,2,OFF11,1,81,3
SE2OFF11523,2022/01/01,14:00:00,15:00:00,2,OFF11,-2,78,3
SE2OFF11523,2022/01/01,15:00:00,19:00:00,2,OFF11,-2,78,3
SE2OFF11524,2022/01/01,19:00:00,20:00:00,2,OFF11,-4,76,0
SE2OFF12526,2022/01/01,10:00:00,13:00:00,2,OFF12,1,81,3
SE2OFF12528,2022/01/01,17:00:00,19:00:00,2,OFF12,-2,78,2
SE2OFF12529,2022/01/01,19:00:00,20:00:00,2,OFF12,-4,76,0
SE2OFF13530,2022/01/01,09:00:00,10:00:00,2,OFF13,-2,78,0
SE2OFF13532,2022/01/01,10:00:00,12:00:00,2,OFF13,1,81,3
SE2OFF13532,2022/01/01,15:00:00,16:00:00,2,OFF13,-2,78,3
SE2OFF13533,2022/01/01,17:00:00,18:00:00,2,OFF13,-2,78,2
SE2OFF13534,2022/01/01,18:00:00,19:00:00,2,OFF13,-4,76,0
SE2OFF13535,2022/01/01,19:00:00,20:00:00,2,OFF13,-4,76,0
SE2OFF14536,2022/01/01,10:00:00,12:00:00,2,OFF14,1,81,3
SE2OFF14538,2022/01/01,13:00:00,16:00:00,2,OFF14,1,81,3
SE2OFF14538,2022/01/01,16:00:00,17:00:00,2,OFF14,-2,78,2
SE2OFF14539,2022/01/01,17:00:00,18:00:00,2,OFF14,-2,78,2
SE2OFF14540,2022/01/01,18:00:00,19:00:00,2,OFF14,-4,76,0
SE2OFF14540,2022/01/01,19:00:00,20:00:00,2,OFF14,-4,76,0
SE2OFF15540,2022/01/01,15:00:00,18:00:00,2,OFF15,-2,78,3
SE2OFF15542,2022/01/01,18:00:00,19:00:00,2,OFF15,-4,76,0
SE2OFF15543,2022/01/01,19:00:00,20:00:00,2,OFF15,-4,76,0
SE2OFF16544,2022/01/01,09:00:00,11:00:00,2,OFF16,-2,78,0
SE2OFF16546,2022/01/01,12:00:00,14:00:00,2,OFF16,1,81,3
SE2OFF16547,2022/01/01,16:00:00,17:00:00,2,OFF16,-2,78,2
SE2OFF16548,2022/01/01,18:00:00,19:00:00,2,OFF16,-4,76,0
SE2OFF16549,2022/01/01,19:00:00,20:00:00,2,OFF16,-4,76,0
SE2OFF17549,2022/01/01,08:00:00,11:00:00,2,OFF17,-2,78,1
SE2OFF17551,2022/01/01,12:00:00,13:00:00,2,OFF17,1,81,3
SE2OFF17551,2022/01/01,13:00:00,14:00:00,2,OFF17,1,81,3
SE2OFF17553,2022/01/01,14:00:00,15:00:00,2,OFF17,-2,78,3
SE2OFF17554,2022/01/01,15:00:00,17:00:00,2,OFF17,-2,78,3
SE2OFF17554,2022/01/01,17:00:00,18:00:00,2,OFF17,-2,78,2
SE2OFF17554,2022/01/01,18:00:00,19:00:00,2,OFF17,-4,76,0
SE2OFF17554,2022/01/01,19:00:00,20:00:00,2,OFF17,-4,76,0
SE2OFF18554,2022/01/01,09:00:00,18:00:00,2,OFF18,-2,78,0
SE2OFF18556,2022/01/01,18:00:00,19:00:00,2,OFF18,-4,76,0
SE2OFF18557,2022/01/01,19:00:00,20:00:00,2,OFF18,-4,76,0
SE2OFF19557,2022/01/01,10:00:00,16:00:00,2,OFF19,1,81,3
SE2OFF19558,2022/01/01,16:00:00,17:00:00,2,OFF19,-2,78,2
SE2OFF19558,2022/01/01,18:00:00,19:00:00,2,OFF19,-4,76,0
SE2OFF19558,2022/01/01,19:00:00,20:00:00,2,OFF19,-4,76,0
SE2OFF20560,2022/01/01,11:00:00,17:00:00,2,OFF20,1,81,3
SE2OFF20561,2022/01/01,17:00:00,18:00:00,2,OFF20,-2,78,2
SE2OFF20563,2022/01/01,18:00:00,19:00:00,2,OFF20,-4,76,0
SE2OFF20563,2022/01/01,19:00:00,20:00:00,2,OFF20,-4,76,0
SE2OFF21563,2022/01/01,10:00:00,17:00:00,2,OFF21,1,81,3
SE2OFF21563,2022/01/01,17:00:00,18:00:00,2,OFF21,-2,78,2
SE2OFF21563,2022/01/01,18:00:00,19:00:00,2,OFF21,-4,76,0
SE2OFF21563,2022/01/01,19:00:00,20:00:00,2,OFF21,-4,76,0
SE2OFF22565,2022/01/01,11:00:00,17:00:00,2,OFF22,1,81,3
SE2OFF22567,2022/01/01,17:00:00,19:00:00,2,OFF22,-2,78,2
SE2OFF22569,2022/01/01,19:00:00,20:00:00,2,OFF22,-4,76,0
SE2OFF23569,2022/01/01,09:00:00,10:00:00,2,OFF23,-2,78,0
SE2OFF23571,2022/01/01,11:00:00,12:00:00,2,OFF23,1,81,3
SE2OFF23571,2022/01/01,13:00:00,14:00:00,2,OFF23,1,81,3
SE2OFF23573,2022/01/01,16:00:00,17:00:00,2,OFF23,-2,78,2
SE2OFF23574,2022/01/01,17:00:00,18:00:00,2,OFF23,-2,78,2
SE2OFF23576,2022/01/01,18:00:00,19:00:00,2,OFF23,-4,76,0
SE2OFF23576,2022/01/01,19:00:00,20:00:00,2,OFF23,-4,76,0
SE2OFF24577,2022/01/01,09:00:00,13:00:00,2,OFF24,-2,78,0
SE2OFF24578,2022/01/01,13:00:00,15:00:00,2,OFF24,1,81,3
SE2OFF24578,2022/01/01,15:00:00,17:00:00,2,OFF24,-2,78,3
SE2OFF24580,2022/01/01,17:00:00,18:00:00,2,OFF24,-2,78,2
SE2OFF24582,2022/01/01,18:00:00,19:00:00,2,OFF24,-4,76,0
SE2OFF24584,2022/01/01,19:00:00,20:00:00,2,OFF24,-4,76,0
SE2OFF25586,2022/01/01,09:00:00,11:00:00,2,OFF25,-2,78,0
SE2OFF25586,2022/01/01,12:00:00,13:00:00,2,OFF25,1,81,3
SE2OFF25586,2022/01/01,15:00:00,18:00:00,2,OFF25,-2,78,3
SE2OFF25586,2022/01/01,18:00:00,19:00:00,2,OFF25,-4,76,0
SE2OFF25587,2022/01/01,19:00:00,20:00:00,2,OFF25,-4,76,0
SE2OFF26588,2022/01/01,15:00:00,16:00:00,2,OFF26,-2,78,3
SE2OFF26590,2022/01/01,17:00:00,18:00:00,2,OFF26,-2,78,2
SE2OFF26592,2022/01/01,18:00:00,19:00:00,2,OFF26,-4,76,0
SE2OFF26593,2022/01/01,19:00:00,20:00:00,2,OFF26,-4,76,0
SE2OFF27595,2022/01/01,12:00:00,13:00:00,2,OFF27,1,81,3
SE2OFF27595,2022/01/01,13:00:00,14:00:00,2,OFF27,1,81,3
SE2OFF27597,2022/01/01,14:00:00,15:00:00,2,OFF27,-2,78,3
SE2OFF27598,2022/01/01,15:00:00,16:00:00,2,OFF27,-2,78,3
SE2OFF27599,2022/01/01,17:00:00,18:00:00,2,OFF27,-2,78,2
SE2OFF27600,2022/01/01,18:00:00,19:00:00,2,OFF27,-4,76,0
SE2OFF27600,2022/01/01,19:00:00,20:00:00,2,OFF27,-4,76,0
SE2OFF28600,2022/01/01,15:00:00,17:00:00,2,OFF28,-2,78,3
SE2OFF28600,2022/01/01,17:00:00,18:00:00,2,OFF28,-2,78,2
SE2OFF28600,2022/01/01,18:00:00,19:00:00,2,OFF28,-4,76,0
SE2OFF28602,2022/01/01,19:00:00,20:00:00,2,OFF28,-4,76,0
SE2OFF29603,2022/01/01,08:00:00,11:00:00,2,OFF29,-2,78,1
SE2OFF29605,2022/01/01,13:00:00,14:00:00,2,OFF29,1,81,3
SE2OFF29606,2022/01/01,14:00:00,17:00:00,2,OFF29,-2,78,3
SE2OFF29608,2022/01/01,17:00:00,18:00:00,2,OFF29,-2,78,2
SE2OFF29610,2022/01/01,18:00:00,19:00:00,2,OFF29,-4,76,0
SE2OFF29612,2022/01/01,19:00:00,20:00:00,2,OFF29,-4,76,0
SE2OFF30612,2022/01/01,10:00:00,11:00:00,2,OFF30,1,81,3
SE2OFF30614,2022/01/01,13:00:00,14:00:00,2,OFF30,1,81,3
SE2OFF30614,2022/01/01,14:00:00,18:00:00,2,OFF30,-2,78,3
SE2OFF30616,2022/01/01,18:00:00,19:00:00,2,OFF30,-4,76,0
SE2OFF30616,2022/01/01,19:00:00,20:00:00,2,OFF30,-4,76,0
SE2OFF31618,2022/01/01,08:00:00,19:00:00,2,OFF31,-2,78,1
SE2OFF31619,2022/01/01,19:00:00,20:00:00,2,OFF31,-4,76,0
SE2OFF32620,2022/01/01,10:00:00,11:00:00,2,OFF32,1,81,3
SE2OFF32622,2022/01/01,12:00:00,14:00:00,2,OFF32,1,81,3
SE2OFF32623,2022/01/01,15:00:00,16:00:00,2,OFF32,-2,78,3
SE2OFF32625,2022/01/01,16:00:00,17:00:00,2,OFF32,-2,78,2
SE2OFF32627,2022/01/01,17:00:00,18:00:00,2,OFF32,-2,78,2
SE2OFF32629,2022/01/01,18:00:00,19:00:00,2,OFF32,-4,76,0
SE2OFF32630,2022/01/01,19:00:00,20:00:00,2,OFF32,-4,76,0
SE2OFF33631,2022/01/01,10:00:00,12:00:00,2,OFF33,1,81,3
SE2OFF33632,2022/01/01,12:00:00,13:00:00,2,OFF33,1,81,3
SE2OFF33633,2022/01/01,14:00:00,19:00:00,2,OFF33,-2,78,3
SE2OFF33634,2022/01/01,19:00:00,20:00:00,2,OFF33,-4,76,0
SE2OFF34636,2022/01/01,08:00:00,10:00:00,2,OFF34,-2,78,1
SE2OFF34636,2022/01/01,10:00:00,16:00:00,2,OFF34,1,81,3
SE2OFF34637,2022/01/01,17:00:00,19:00:00,2,OFF34,-2,78,2
SE2OFF34639,2022/01/01,19:00:00,20:00:00,2,OFF34,-4,76,0
SE2OFF35640,2022/01/01,10:00:00,12:00:00,2,OFF35,1,81,3
SE2OFF35640,2022/01/01,12:00:00,13:00:00,2,OFF35,1,81,3
SE2OFF35640,2022/01/01,13:00:00,14:00:00,2,OFF35,1,81,3
SE2OFF35640,2022/01/01,15:00:00,16:00:00,2,OFF35,-2,78,3
SE2OFF35640,2022/01/01,17:00:00,18:00:00,2,OFF35,-2,78,2
SE2OFF35641,2022/01/01,18:00:00,19:00:00,2,OFF35,-4,76,0
SE2OFF35643,2022/01/01,19:00:00,20:00:00,2,OFF35,-4,76,0
SE2OFF36645,2022/01/01,13:00:00,15:00:00,2,OFF36,1,81,3
SE2OFF36645,2022/01/01,15:00:00,19:00:00,2,OFF36,-2,78,3
SE2OFF36647,2022/01/01,19:00:00,20:00:00,2,OFF36,-4,76,0
SE2OFF37649,2022/01/01,09:00:00,11:00:00,2,OFF37,-2,78,0
SE2OFF37649,2022/01/01,11:00:00,18:00:00,2,OFF37,1,81,3
SE2OFF37650,2022/01/01,18:00:00,19:00:00,2,OFF37,-4,76,0
SE2OFF37650,2022/01/01,19:00:00,20:00:00,2,OFF37,-4,76,0
SE2OFF38652,2022/01/01,08:00:00,10:00:00,2,OFF38,-2,78,1
SE2OFF38652,2022/01/01,14:00:00,15:00:00,2,OFF38,-2,78,3
SE2OFF38654,2022/01/01,15:00:00,17:00:00,2,OFF38,-2,78,3
SE2OFF38654,2022/01/01,17:00:00,18:00:00,2,OFF38,-2,78,2
SE2OFF38655,2022/01/01,18:00:00,19:00:00,2,OFF38,-4,76,0
SE2OFF38657,2022/01/01,19:00:00,20:00:00,2,OFF38,-4,76,0
SE2OFF39659,2022/01/01,08:00:00,09:00:00,2,OFF39,-2,78,1
SE2OFF39660,2022/01/01,14:00:00,15:00:00,2,OFF39,-2,78,3
SE2OFF39662,2022/01/01,15:00:00,16:00:00,2,OFF39,-2,78,3
SE2OFF39664,2022/01/01,16:00:00,17:00:00,2,OFF39,-2,78,2
SE2OFF39664,2022/01/01,17:00:00,18:00:00,2,OFF39,-2,78,2
SE2OFF39666,2022/01/01,18:00:00,19:00:00,2,OFF39,-4,76,0
SE2OFF39666,2022/01/01,19:00:00,20:00:00,2,OFF39,-4,76,0
SE2OFF40668,2022/01/01,12:00:00,13:00:00,2,OFF40,1,81,3
SE2OFF40670,2022/01/01,13:00:00,16:00:00,2,OFF40,1,81,3
SE2OFF40672,2022/01/01,16:00:00,17:00:00,2,OFF40,-2,78,2
SE2OFF40674,2022/01/01,17:00:00,19:00:00,2,OFF40,-2,78,2
SE2OFF40674,2022/01/01,19:00:00,20:00:00,2,OFF40,-4,76,0
SE2OFF41674,2022/01/01,15:00:00,17:00:00,2,OFF41,-2,78,3
SE2OFF41676,2022/01/01,17:00:00,18:00:00,2,OFF41,-2,78,2
SE2OFF41676,2022/01/01,18:00:00,19:00:00,2,OFF41,-4,76,0
SE2OFF41678,2022/01/01,19:00:00,20:00:00,2,OFF41,-4,76,0
SE2OFF42679,2022/01/01,09:00:00,14:00:00,2,OFF42,-2,78,0
SE2OFF42681,2022/01/01,14:00:00,18:00:00,2,OFF42,-2,78,3
SE2OFF42682,2022/01/01,18:00:00,19:00:00,2,OFF42,-4,76,0
SE2OFF42683,2022/01/01,19:00:00,20:00:00,2,OFF42,-4,76,0
SE2OFF43684,2022/01/01,08:00:00,17:00:00,2,OFF43,-2,78,1
SE2OFF43685,2022/01/01,17:00:00,18:00:00,2,OFF43,-2,78,2
SE2OFF43687,2022/01/01,18:00:00,19:00:00,2,OFF43,-4,76,0
SE2OFF43688,2022/01/01,19:00:00,20:00:00,2,OFF43,-4,76,0
SE2OFF44689,2022/01/01,08:00:00,09:00:00,2,OFF44,-2,78,1
SE2OFF44691,2022/01/01,09:00:00,16:00:00,2,OFF44,-2,78,0
SE2OFF44691,2022/01/01,18:00:00,19:00:00,2,OFF44,-4,76,0
SE2OFF44693,2022/01/01,19:00:00,20:00:00,2,OFF44,-4,76,0
SE2OFF45695,2022/01/01,10:00:00,16:00:00,2,OFF45,1,81,3
SE2OFF45696,2022/01/01,16:00:00,17:00:00,2,OFF45,-2,78,2
SE2OFF45696,2022/01/01,17:00:00,18:00:00,2,OFF45,-2,78,2
SE2OFF45696,2022/01/01,18:00:00,19:00:00,2,OFF45,-4,76,0
SE2OFF45697,2022/01/01,19:00:00,20:00:00,2,OFF45,-4,76,0
SE2OFF46698,2022/01/01,10:00:00,19:00:00,2,OFF46,1,81,3
SE2OFF46698,2022/01/01,19:00:00,20:00:00,2,OFF46,-4,76,0
SE2OFF47699,2022/01/01,11:00:00,18:00:00,2,OFF47,1,81,3
SE2OFF47700,2022/01/01,18:00:00,19:00:00,2,OFF47,-4,76,0
